Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
17,USA Midwest,San Antonio,Texas,K5VPW  C,K5VPW  G,145.350000,DUP-,0.600000,DV,,,YES,Approximate,29.510000,-98.440000,-6:00
17,USA Midwest,San Antonio,Texas,WD5STR B,WD5STR G,440.600000,DUP+,5.000000,DV,,,YES,Approximate,29.550000,-98.500000,-6:00
17,USA Midwest,San Antonio,Texas,WD5STR C,WD5STR G,146.490000,DUP+,1.000000,DV,,,YES,Approximate,29.550000,-98.500000,-6:00
17,USA Midwest,Seguin,Texas,KG5FJW C,KG5FJW G,145.490000,DUP-,0.600000,DV,,,YES,Approximate,29.680000,-97.890000,-6:00
17,USA Midwest,Seguin,Texas,KG5FJW B,KG5FJW G,442.225000,DUP+,5.000000,DV,,,YES,Approximate,29.680000,-97.890000,-6:00
17,USA Midwest,Temple,Texas,K5CTX  B,K5CTX  G,440.525000,DUP+,5.000000,DV,,,YES,Approximate,31.100000,-97.350000,-6:00
17,USA Midwest,Temple,Texas,K5CTX  C,K5CTX  G,147.340000,DUP+,0.600000,DV,,,YES,Approximate,31.100000,-97.350000,-6:00
17,USA Midwest,Tyler,Texas,W5ETX  C,W5ETX  G,147.120000,DUP+,0.750000,DV,,,YES,Approximate,32.320000,-95.240000,-6:00
17,USA Midwest,Tyler,Texas,W5ETX  B,W5ETX  G,444.850000,DUP+,5.000000,DV,,,YES,Approximate,32.320000,-95.240000,-6:00
17,USA Midwest,Waco,Texas,W5ZDN  C,W5ZDN  G,146.980000,DUP-,0.600000,DV,,,YES,Approximate,31.650000,-97.090000,-6:00
17,USA Midwest,Walburg,Texas,KE5RCS B,KE5RCS G,440.575000,DUP+,5.000000,DV,,,YES,Approximate,30.750000,-97.600000,-6:00
17,USA Midwest,Walburg,Texas,KE5RCS C,KE5RCS G,145.130000,DUP-,0.600000,DV,,,YES,Approximate,30.750000,-97.600000,-6:00
17,USA Midwest,Adams,Wisconsi,AC9AR  B,AC9AR  G,442.268750,DUP+,5.000000,DV,,,YES,Approximate,43.960000,-89.820000,-6:00
17,USA Midwest,Baraboo,Wisconsi,WB9FDZ C,WB9FDZ G,145.315000,DUP-,0.600000,DV,,,YES,Approximate,43.440000,-89.650000,-6:00
17,USA Midwest,Bay City,Wisconsi,KB9LUK C,KB9LUK G,144.610000,DUP-,0.600000,DV,,,YES,Approximate,44.590000,-92.460000,-6:00
17,USA Midwest,Chippewa Falls,Wisconsi,KD9ICN C,KD9ICN G,146.940000,DUP-,0.600000,DV,,,YES,Approximate,44.880000,-91.300000,-6:00
17,USA Midwest,Dunnville,Wisconsi,WW9RS  C,WW9RS  G,146.880000,DUP-,0.600000,DV,,,YES,Approximate,44.450000,-91.540000,-6:00
17,USA Midwest,Fond du Lac,Wisconsi,KD9GXT C,KD9GXT G,145.345000,DUP-,0.600000,DV,,,YES,Approximate,43.810000,-88.330000,-6:00
17,USA Midwest,Grafton,Wisconsi,W9FRG  B,W9FRG  G,442.818750,DUP+,5.000000,DV,,,YES,Approximate,43.340000,-87.940000,-6:00
17,USA Midwest,Grafton,Wisconsi,W9FRG  C,W9FRG  G,145.225000,DUP-,0.600000,DV,,,YES,Approximate,43.340000,-87.940000,-6:00
17,USA Midwest,Green Bay,Wisconsi,K9EAM  B,K9EAM  G,444.206250,DUP+,5.000000,DV,,,YES,Approximate,44.500000,-87.920000,-6:00
17,USA Midwest,Hollandale,Wisconsi,WI9WIN C,WI9WIN G,147.285000,DUP+,0.600000,DV,,,YES,Approximate,42.930000,-89.950000,-6:00
17,USA Midwest,Madison,Wisconsi,W9HSY  C,W9HSY  G,145.305000,DUP-,0.600000,DV,,,YES,Approximate,43.060000,-89.480000,-6:00
17,USA Midwest,Marshfield,Wisconsi,KD9FUR C,KD9FUR G,147.045000,DUP+,0.600000,DV,,,YES,Approximate,44.670000,-90.170000,-6:00
17,USA Midwest,Milwaukee,Wisconsi,K9AES  C,K9AES  G,145.235000,DUP-,0.600000,DV,,,YES,Approximate,43.150000,-87.980000,-6:00
17,USA Midwest,Milwaukee,Wisconsi,KC9LKZ B,KC9LKZ G,442.468750,DUP+,5.000000,DV,,,YES,Approximate,43.100000,-87.900000,-6:00
17,USA Midwest,Milwaukee,Wisconsi,KC9LKZ C,KC9LKZ G,145.245000,DUP-,0.600000,DV,,,YES,Approximate,43.100000,-87.900000,-6:00
17,USA Midwest,Park Falls,Wisconsi,W9PFP  B,W9PFP  G,442.481250,DUP+,5.000000,DV,,,YES,Approximate,45.940000,-90.440000,-6:00
17,USA Midwest,Racine,Wisconsi,WI9RAC B,WI9RAC G,441.818750,DUP+,5.000000,DV,,,YES,Approximate,42.730000,-87.850000,-6:00
17,USA Midwest,Richfield,Wisconsi,K9PAQ  C,K9PAQ  G,146.850000,DUP-,0.600000,DV,,,YES,Approximate,43.140000,-88.150000,-6:00
17,USA Midwest,Richfield,Wisconsi,K9PAQ  B,K9PAQ  G,443.825000,DUP+,5.000000,DV,,,YES,Approximate,43.140000,-88.150000,-6:00
17,USA Midwest,Sayner,Wisconsi,KD9JHE C,KD9JHE G,147.360000,DUP+,0.600000,DV,,,YES,Approximate,46.000000,-89.590000,-6:00
17,USA Midwest,Sayner,Wisconsi,KD9JHE B,KD9JHE G,444.400000,DUP+,5.000000,DV,,,YES,Approximate,46.000000,-89.590000,-6:00
17,USA Midwest,Sheboygan,Wisconsi,KC9SJY B,KC9SJY G,442.481250,DUP+,5.000000,DV,,,YES,Approximate,43.740000,-87.720000,-6:00
17,USA Midwest,Sheboygan,Wisconsi,KC9SJY C,KC9SJY G,147.255000,DUP+,0.600000,DV,,,YES,Approximate,43.740000,-87.720000,-6:00
17,USA Midwest,Watertown,Wisconsi,W9TTN  B,W9TTN  G,440.150000,DUP+,5.000000,DV,,,YES,Approximate,43.200000,-88.750000,-6:00
17,USA Midwest,Wausau,Wisconsi,W9BCC  B,W9BCC  G,442.468750,DUP+,5.000000,DV,,,YES,Approximate,44.930000,-89.690000,-6:00
17,USA Midwest,Wausau,Wisconsi,W9BCC  C,W9BCC  G,145.245000,DUP-,0.600000,DV,,,YES,Approximate,44.930000,-89.690000,-6:00
17,USA Midwest,Wonewoc,Wisconsi,KD9BLN C,KD9BLN G,146.715000,DUP-,0.600000,DV,,,YES,Approximate,43.710000,-90.210000,-6:00
17,USA Midwest,Wonewoc,Wisconsi,KD9BLN B,KD9BLN G,443.693750,DUP+,5.000000,DV,,,YES,Approximate,43.710000,-90.210000,-6:00
17,USA Midwest,Cedarville,Arkansas,W5BUB,,444.900000,DUP+,5.000000,FM,TSQL,141.3Hz,YES,Approximate,35.570000,-94.360000,0:00
17,USA Midwest,Centerton,Arkansas,KD5DMT,,145.290000,DUP-,0.600000,FM,TSQL,110.9Hz,YES,Approximate,36.360000,-94.280000,0:00
17,USA Midwest,Decatur,Arkansas,N5UXE,,146.925000,DUP-,0.600000,FM,TSQL,114.8Hz,YES,Approximate,36.340000,-94.460000,0:00
17,USA Midwest,Decatur,Arkansas,N5UXE,,442.850000,DUP+,5.000000,FM,TSQL,123.0Hz,YES,Approximate,36.340000,-94.460000,0:00
17,USA Midwest,Fort Smith,Arkansas,KD5CCG,,145.470000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,35.390000,-94.390000,0:00
17,USA Midwest,Fort Smith,Arkansas,W5ANR,,146.940000,DUP-,0.600000,FM,TONE,88.5Hz,YES,Approximate,35.390000,-94.390000,0:00
17,USA Midwest,Fort Smith,Arkansas,W5ANR,,444.300000,DUP+,5.000000,FM,TONE,88.5Hz,YES,Approximate,35.390000,-94.390000,0:00
17,USA Midwest,Fort Smith- Spar,Arkansas,K3UNX,,146.970000,DUP-,0.600000,FM,TONE,123.0Hz,YES,Approximate,35.380000,-94.420000,0:00
17,USA Midwest,Gentry- highway,Arkansas,K5SRS,,146.670000,DUP-,0.600000,FM,TSQL,110.9Hz,YES,Approximate,36.270000,-94.480000,0:00
17,USA Midwest,Hartford,Arkansas,KC5JBX,,146.895000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,35.030000,-94.380000,0:00
17,USA Midwest,Hartford- Poteau,Arkansas,WD5MHZ,,442.425000,DUP+,5.000000,FM,TSQL,88.5Hz,YES,Approximate,34.970000,-94.370000,0:00
17,USA Midwest,Mena,Arkansas,W5HUM,,146.790000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,34.680000,-94.320000,0:00
17,USA Midwest,Mountainburg,Arkansas,KC5GMG,,145.490000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.600000,-94.170000,0:00
17,USA Midwest,Prairie Grove,Arkansas,WC5AR,,146.760000,DUP-,0.600000,FM,TONE,110.9Hz,YES,Approximate,35.980000,-94.310000,0:00
17,USA Midwest,Rudy- Landcaster,Arkansas,KD5ZMO,,147.165000,DUP+,0.600000,FM,TONE,123.0Hz,YES,Approximate,35.590000,-94.270000,0:00
17,USA Midwest,Siloam Springs,Arkansas,N5YEI,,444.325000,DUP+,5.000000,FM,TONE,114.8Hz,YES,Approximate,36.190000,-94.540000,0:00
17,USA Midwest,Siloam Springs-,Arkansas,WX5SLG,,443.575000,DUP+,5.000000,FM,TSQL,114.8Hz,YES,Approximate,36.190000,-94.540000,0:00
17,USA Midwest,Van Buren,Arkansas,KC5YQB,,145.190000,DUP-,0.600000,FM,TSQL,141.3Hz,YES,Approximate,35.440000,-94.340000,0:00
17,USA Midwest,Van Buren,Arkansas,KE5LTZ,,145.230000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.440000,-94.340000,0:00
17,USA Midwest,Winslow- Bobby H,Arkansas,K5SRS,,444.775000,DUP+,5.000000,FM,TSQL,103.5Hz,YES,Approximate,35.770000,-94.180000,0:00
17,USA Midwest,Arkansas City,Kansas,WA0JBW,,147.000000,DUP+,0.600000,FM,TSQL,97.4Hz,YES,Approximate,37.080000,-96.930000,0:00
17,USA Midwest,Beaumont,Kansas,KD5IMA,,443.525000,DUP+,5.000000,FM,TSQL,156.7Hz,YES,Approximate,37.590000,-96.540000,0:00
17,USA Midwest,Beaumont,Kansas,KS0KE,,145.130000,DUP-,0.600000,FM,TSQL,156.7Hz,YES,Approximate,37.590000,-96.540000,0:00
17,USA Midwest,Chanute,Kansas,KZ0V,,147.105000,DUP+,0.600000,FM,TSQL,91.5Hz,YES,Approximate,37.690000,-95.460000,0:00
17,USA Midwest,Chanute- Earlton,Kansas,AI0E,,146.745000,DUP-,0.600000,FM,TONE,100.0Hz,YES,Approximate,37.590000,-95.460000,0:00
17,USA Midwest,Coffeyville,Kansas,N0TAP,,444.550000,DUP+,5.000000,FM,TONE,91.5Hz,YES,Approximate,37.020000,-95.650000,0:00
17,USA Midwest,Coffeyville,Kansas,NU0B,,147.300000,DUP+,0.600000,FM,TSQL,91.5Hz,YES,Approximate,37.070000,-95.630000,0:00
17,USA Midwest,Coffeyville,Kansas,WR0CV,,146.610000,DUP-,0.600000,FM,TSQL,91.5Hz,YES,Approximate,37.020000,-95.650000,0:00
17,USA Midwest,Coffeyville,Kansas,WR0MG,,442.875000,DUP+,5.000000,FM,TSQL,91.5Hz,YES,Approximate,37.070000,-95.630000,0:00
17,USA Midwest,Derby,Kansas,KC0SOK,,147.060000,DUP+,0.600000,FM,TSQL,156.7Hz,YES,Approximate,37.610000,-97.160000,0:00
17,USA Midwest,Derby,Kansas,KC0SOK,,443.275000,DUP+,5.000000,FM,TONE,156.7Hz,YES,Approximate,37.610000,-97.160000,0:00
17,USA Midwest,Derby,Kansas,W0UUS,,146.850000,DUP-,0.600000,FM,TSQL,156.7Hz,YES,Approximate,37.520000,-97.250000,0:00
17,USA Midwest,El Dorado,Kansas,KB0VAC,,147.150000,DUP+,0.600000,FM,OFF,88.5Hz,YES,Approximate,37.810000,-96.880000,0:00
17,USA Midwest,Haviland,Kansas,KB0VFV,,444.125000,DUP+,5.000000,FM,TSQL,156.7Hz,YES,Approximate,37.620000,-99.100000,0:00
17,USA Midwest,Haysville,Kansas,KA0RT,,147.105000,DUP+,0.600000,FM,TONE,151.4Hz,YES,Approximate,37.570000,-97.370000,0:00
17,USA Midwest,Hutchinson,Kansas,W0WR,,147.120000,DUP+,0.600000,FM,OFF,88.5Hz,YES,Approximate,38.070000,-97.920000,0:00
17,USA Midwest,Independence,Kansas,N0ID,,147.015000,DUP+,0.600000,FM,TONE,91.5Hz,YES,Approximate,37.230000,-95.710000,0:00
17,USA Midwest,Isabel,Kansas,K0HPO,,442.025000,DUP+,5.000000,FM,TSQL,103.5Hz,YES,Approximate,37.410000,-98.580000,0:00
17,USA Midwest,Isabel,Kansas,W5ALZ,,442.400000,DUP+,5.000000,FM,TONE,103.5Hz,YES,Approximate,37.460000,-98.560000,0:00
17,USA Midwest,Medicine Lodge-,Kansas,K0UO,,146.880000,DUP-,0.600000,FM,TONE,103.5Hz,YES,Approximate,37.240000,-98.660000,0:00
17,USA Midwest,Mulvane,Kansas,N0KTA,,146.715000,DUP-,0.600000,FM,TSQL,100.0Hz,YES,Approximate,37.490000,-97.240000,0:00
17,USA Midwest,Mulvane,Kansas,N0KTA,,443.550000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,37.500000,-97.240000,0:00
17,USA Midwest,Neodesha,Kansas,KC0QYD,,442.200000,DUP+,5.000000,FM,TSQL,146.2Hz,YES,Approximate,37.430000,-95.680000,0:00
17,USA Midwest,Neodesha,Kansas,KC0QYD,,146.775000,DUP-,0.600000,FM,TSQL,91.5Hz,YES,Approximate,37.430000,-95.680000,0:00
17,USA Midwest,Newton,Kansas,W0BZN,,146.610000,DUP-,0.600000,FM,TSQL,103.5Hz,YES,Approximate,38.000000,-97.360000,0:00
17,USA Midwest,Parsons,Kansas,AA0PK,,146.685000,DUP-,0.600000,FM,TSQL,91.5Hz,YES,Approximate,37.340000,-95.280000,0:00
17,USA Midwest,Sedan,Kansas,WX0EK,,146.955000,DUP-,0.600000,FM,TSQL,100.0Hz,YES,Approximate,37.110000,-96.240000,0:00
17,USA Midwest,St. John,Kansas,W5ALZ,,146.700000,DUP-,0.600000,FM,TONE,103.5Hz,YES,Approximate,38.000000,-98.750000,0:00
17,USA Midwest,Udall,Kansas,KD0HNA,,444.300000,DUP+,5.000000,FM,TSQL,97.4Hz,YES,Approximate,37.390000,-97.110000,0:00
17,USA Midwest,Valley Center,Kansas,KE0ULZ,,147.390000,DUP+,0.600000,FM,OFF,88.5Hz,YES,Approximate,37.840000,-97.370000,0:00
17,USA Midwest,Wichita,Kansas,KC0AHN,,146.895000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,37.610000,-97.330000,0:00
17,USA Midwest,Wichita- College,Kansas,N0EQS,,444.575000,DUP+,5.000000,FM,TONE,100.0Hz,YES,Approximate,37.700000,-97.280000,0:00
17,USA Midwest,Wichita- Colwich,Kansas,WA0RJE,,146.940000,DUP-,0.600000,FM,TONE,103.5Hz,YES,Approximate,37.800000,-97.530000,0:00
17,USA Midwest,Wichita- Colwich,Kansas,WA0RJE,,444.000000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,37.800000,-97.530000,0:00
17,USA Midwest,Wichita- K-Link,Kansas,W0VFW,,443.325000,DUP+,5.000000,FM,TSQL,162.2Hz,YES,Approximate,37.690000,-97.390000,0:00
17,USA Midwest,Wichita- VFW 311,Kansas,W0VFW,,145.270000,DUP-,0.600000,FM,TSQL,103.5Hz,YES,Approximate,37.690000,-97.390000,0:00
17,USA Midwest,Wichita- WMC,Kansas,W0SOE,,146.790000,DUP-,0.600000,FM,TSQL,103.5Hz,YES,Approximate,37.700000,-97.290000,0:00
17,USA Midwest,Winfield,Kansas,WA0JBW,,444.025000,DUP+,5.000000,FM,TSQL,97.4Hz,YES,Approximate,37.360000,-96.960000,0:00
17,USA Midwest,Ada,Oklahoma,KE5GLC,,145.270000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,34.780000,-96.670000,0:00
17,USA Midwest,Ada,Oklahoma,WB5NBA,,147.285000,DUP+,0.600000,FM,TONE,114.8Hz,YES,Approximate,34.780000,-96.670000,0:00
17,USA Midwest,Ada,Oklahoma,WB5NBA,,443.800000,DUP+,5.025000,FM,TONE,114.8Hz,YES,Approximate,34.780000,-96.670000,0:00
17,USA Midwest,Alfalfa- Perry B,Oklahoma,K5GSM,,145.110000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.260000,-98.610000,0:00
17,USA Midwest,Altus,Oklahoma,WX5ASA,,147.285000,DUP+,0.600000,FM,TONE,100.0Hz,YES,Approximate,34.640000,-99.330000,0:00
17,USA Midwest,Altus,Oklahoma,WX5ASA,,442.050000,DUP+,5.000000,FM,TONE,100.0Hz,YES,Approximate,34.640000,-99.330000,0:00
17,USA Midwest,Anadarko,Oklahoma,WX5LAW,,147.270000,DUP+,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.120000,-98.260000,0:00
17,USA Midwest,Antlers,Oklahoma,KD5DAR,,147.240000,DUP+,0.600000,FM,TONE,88.5Hz,YES,Approximate,34.240000,-95.620000,0:00
17,USA Midwest,Antlers,Oklahoma,KD5DAR,,444.200000,DUP+,5.000000,FM,TSQL,88.5Hz,YES,Approximate,34.240000,-95.620000,0:00
17,USA Midwest,Antlers,Oklahoma,KI5KC,,145.490000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,34.240000,-95.620000,0:00
17,USA Midwest,Antlers,Oklahoma,KI5KC,,444.925000,DUP+,5.000000,FM,TONE,114.8Hz,YES,Approximate,34.240000,-95.620000,0:00
17,USA Midwest,Ardmore,Oklahoma,KB5LLI,,147.075000,DUP+,0.600000,FM,TONE,123.0Hz,YES,Approximate,34.180000,-97.140000,0:00
17,USA Midwest,Ardmore,Oklahoma,W5BLW,,146.970000,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,34.380000,-97.130000,0:00
17,USA Midwest,Atoka,Oklahoma,WB5VUE,,145.430000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,34.390000,-96.120000,0:00
17,USA Midwest,Bartlesville,Oklahoma,KD5IMA,,145.150000,DUP-,0.600000,FM,TSQL,88.5Hz,YES,Approximate,36.750000,-95.980000,0:00
17,USA Midwest,Bartlesville,Oklahoma,W5IAS,,444.425000,DUP+,5.000000,FM,TONE,88.5Hz,YES,Approximate,36.740000,-95.980000,0:00
17,USA Midwest,Bartlesville,Oklahoma,W5NS,,146.760000,DUP-,0.600000,FM,TONE,88.5Hz,YES,Approximate,36.740000,-95.980000,0:00
17,USA Midwest,Bartlesville,Oklahoma,W5RAB,,442.187500,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,36.750000,-95.940000,0:00
17,USA Midwest,Bethany,Oklahoma,KD5AHH,,53.010000,DUP-,1.700000,FM,OFF,88.5Hz,YES,Approximate,35.510000,-97.630000,0:00
17,USA Midwest,Bethany,Oklahoma,N5USR,,442.850000,DUP+,5.000000,FM,TONE,103.5Hz,YES,Approximate,35.520000,-97.630000,0:00
17,USA Midwest,Bethany,Oklahoma,WA5CZN,,444.050000,DUP+,5.000000,FM,TONE,192.8Hz,YES,Approximate,35.520000,-97.630000,0:00
17,USA Midwest,Big Cedar,Oklahoma,N5JMG,,147.375000,DUP+,0.600000,FM,TONE,123.0Hz,YES,Approximate,34.650000,-94.640000,0:00
17,USA Midwest,Bixby- Leonard M,Oklahoma,W5DRZ,,145.450000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.930000,-95.790000,0:00
17,USA Midwest,Blackwell,Oklahoma,KA0JON,,145.270000,DUP-,0.600000,FM,TSQL,88.5Hz,YES,Approximate,36.810000,-97.290000,0:00
17,USA Midwest,Blackwell,Oklahoma,KD5MTT,,145.310000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,36.810000,-97.280000,0:00
17,USA Midwest,Blackwell- Water,Oklahoma,KD5MTT,,444.950000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,36.810000,-97.280000,0:00
17,USA Midwest,Blanchard,Oklahoma,W0DXA,,442.000000,DUP+,5.000000,FM,TONE,141.3Hz,YES,Approximate,35.140000,-97.650000,0:00
17,USA Midwest,Blanchard,Oklahoma,W5LHG,,444.625000,DUP+,5.000000,FM,TONE,127.3Hz,YES,Approximate,35.140000,-97.650000,0:00
17,USA Midwest,Bridge Creek,Oklahoma,KS5B,,145.470000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,35.140000,-97.650000,0:00
17,USA Midwest,Bridge Creek,Oklahoma,W5PAA,,444.850000,DUP+,5.000000,FM,TONE,141.3Hz,YES,Approximate,35.240000,-97.730000,0:00
17,USA Midwest,Bridge Creek,Oklahoma,W5PAA,,146.850000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,35.240000,-97.730000,0:00
17,USA Midwest,Broken Arrow- Ti,Oklahoma,W5DRZ,,443.600000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,36.060000,-95.790000,0:00
17,USA Midwest,Broken Bow,Oklahoma,K7RM,,53.030000,DUP-,1.700000,FM,TONE,100.0Hz,YES,Approximate,34.030000,-94.730000,0:00
17,USA Midwest,Broken Bow- Cart,Oklahoma,K5DYW,,147.135000,DUP+,0.600000,FM,TONE,67.0Hz,YES,Approximate,34.260000,-94.780000,0:00
17,USA Midwest,Buffalo,Oklahoma,W5GPR,,147.120000,DUP+,0.600000,FM,TONE,203.5Hz,YES,Approximate,36.780000,-99.620000,0:00
17,USA Midwest,Buffalo,Oklahoma,W5HFZ,,145.130000,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,36.830000,-99.630000,0:00
17,USA Midwest,Buffalo,Oklahoma,W5HFZ,,52.810000,DUP-,1.700000,FM,TONE,131.8Hz,YES,Approximate,36.840000,-99.630000,0:00
17,USA Midwest,Buffalo,Oklahoma,W5HFZ,,442.075000,DUP+,5.000000,FM,TONE,131.8Hz,YES,Approximate,36.850000,-99.620000,0:00
17,USA Midwest,Calumet,Oklahoma,WA5FLT,,146.610000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,35.610000,-98.110000,0:00
17,USA Midwest,Cement,Oklahoma,KW5FAA,,444.400000,DUP+,5.000000,FM,TONE,141.3Hz,YES,Approximate,34.930000,-98.140000,0:00
17,USA Midwest,Cement,Oklahoma,WX5LAW,,444.450000,DUP+,5.000000,FM,TONE,123.0Hz,YES,Approximate,34.940000,-98.140000,0:00
17,USA Midwest,Chandler,Oklahoma,WB5BCR,,147.360000,DUP+,0.600000,FM,TONE,192.8Hz,YES,Approximate,35.710000,-96.880000,0:00
17,USA Midwest,Chickasha,Oklahoma,W5KS,,145.230000,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,35.060000,-97.930000,0:00
17,USA Midwest,Choctaw,Oklahoma,K5CAR,,147.090000,DUP+,0.600000,FM,TONE,141.3Hz,YES,Approximate,35.500000,-97.260000,0:00
17,USA Midwest,Chouteau,Oklahoma,K5LEE,,145.130000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,36.190000,-95.340000,0:00
17,USA Midwest,Claremore,Oklahoma,WX5RC,,147.090000,DUP+,0.600000,FM,TSQL,88.5Hz,YES,Approximate,36.310000,-95.610000,0:00
17,USA Midwest,Claremore- Keato,Oklahoma,WB5Y,,442.075000,DUP+,5.000000,FM,TSQL,88.5Hz,YES,Approximate,36.320000,-95.610000,0:00
17,USA Midwest,Clarita,Oklahoma,KF5IUL,,442.025000,DUP+,5.000000,FM,TONE,114.8Hz,YES,Approximate,34.490000,-96.430000,0:00
17,USA Midwest,Clayton,Oklahoma,KM5VK,,146.730000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,34.610000,-95.420000,0:00
17,USA Midwest,Clayton,Oklahoma,N5AVV,,444.100000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,34.590000,-95.350000,0:00
17,USA Midwest,Clinton-  At 200,Oklahoma,KE5RRK,,145.190000,DUP-,0.600000,FM,TSQL,88.5Hz,YES,Approximate,35.580000,-98.960000,0:00
17,USA Midwest,Coleman,Oklahoma,WG5B,,147.165000,DUP+,0.600000,FM,TONE,131.8Hz,YES,Approximate,34.230000,-96.370000,0:00
17,USA Midwest,Cyril,Oklahoma,KB5LLI,,442.275000,DUP+,5.000000,FM,TSQL,123.0Hz,YES,Approximate,34.900000,-98.200000,0:00
17,USA Midwest,Daisy,Oklahoma,W5CUQ,,442.400000,DUP+,5.000000,FM,TSQL,88.5Hz,YES,Approximate,34.550000,-95.740000,0:00
17,USA Midwest,Daisy- Bald Moun,Oklahoma,W5CUQ,,145.210000,DUP-,0.600000,FM,TSQL,114.8Hz,YES,Approximate,34.540000,-95.730000,0:00
17,USA Midwest,Davis,Oklahoma,KN6UG,,146.865000,DUP-,0.600000,FM,TONE,192.8Hz,YES,Approximate,34.500000,-97.120000,0:00
17,USA Midwest,Davis- Arbuckle,Oklahoma,WG5B,,443.075000,DUP+,5.000000,FM,TONE,107.2Hz,YES,Approximate,34.450000,-97.200000,0:00
17,USA Midwest,Del City,Oklahoma,W5DEL,,146.700000,DUP-,0.600000,FM,TSQL,103.5Hz,YES,Approximate,35.450000,-97.440000,0:00
17,USA Midwest,Del City,Oklahoma,W5DEL,,443.300000,DUP+,5.000000,FM,TSQL,103.5Hz,YES,Approximate,35.450000,-97.440000,0:00
17,USA Midwest,Del City,Oklahoma,WN5J,,443.100000,DUP+,5.000000,FM,TSQL,100.0Hz,YES,Approximate,35.430000,-97.430000,0:00
17,USA Midwest,Duncan,Oklahoma,WD5IYF,,146.730000,DUP-,0.600000,FM,TSQL,118.8Hz,YES,Approximate,34.510000,-97.950000,0:00
17,USA Midwest,Duncan,Oklahoma,WD5IYF,,444.825000,DUP+,5.000000,FM,TONE,118.8Hz,YES,Approximate,34.510000,-97.950000,0:00
17,USA Midwest,Durant,Oklahoma,AB5CC,,444.125000,DUP+,5.000000,FM,TONE,114.8Hz,YES,Approximate,34.000000,-96.370000,0:00
17,USA Midwest,Durant,Oklahoma,K5BQG,,146.985000,DUP-,0.600000,FM,TONE,118.8Hz,YES,Approximate,34.000000,-96.370000,0:00
17,USA Midwest,Durant,Oklahoma,K5CGE,,147.255000,DUP+,0.600000,FM,TONE,114.8Hz,YES,Approximate,34.020000,-96.400000,0:00
17,USA Midwest,Durant,Oklahoma,K5KIE,,147.390000,DUP+,0.600000,FM,TONE,118.8Hz,YES,Approximate,34.000000,-96.370000,0:00
17,USA Midwest,Edmond,Oklahoma,K5CPT,,145.210000,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,35.660000,-97.470000,0:00
17,USA Midwest,Edmond,Oklahoma,K5CPT,,442.225000,DUP+,5.050000,FM,TONE,131.8Hz,YES,Approximate,35.660000,-97.470000,0:00
17,USA Midwest,Edmond,Oklahoma,K5EOK,,443.425000,DUP+,5.000000,FM,TONE,88.5Hz,YES,Approximate,35.670000,-97.470000,0:00
17,USA Midwest,Edmond,Oklahoma,K5EOK,,147.135000,DUP+,0.600000,FM,TSQL,79.7Hz,YES,Approximate,35.650000,-97.470000,0:00
17,USA Midwest,Edmond,Oklahoma,KC5GEP,,443.150000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,35.660000,-97.470000,0:00
17,USA Midwest,Edmond,Oklahoma,KD5SKS,,442.200000,DUP+,5.000000,FM,TONE,123.0Hz,YES,Approximate,35.660000,-97.470000,0:00
17,USA Midwest,Edmond,Oklahoma,W5RLW,,443.050000,DUP+,5.000000,FM,TSQL,100.0Hz,YES,Approximate,35.660000,-97.470000,0:00
